ID,Local,Visitante,Liga,Temporada,Fecha-hora,Árbitro,Estadio,Sistema_Local,Sistema_Visitante,Goles_Local,Goles_Visitante,Goles_1er_tiempo_Local,Goles_1er_tiempo_Visitante,Remates_a_puerta_Local,Remates_a_puerta_Visitante,Remates_fuera_Local,Remates_fuera_Visitante,Remates_Local,Remates_Visitante,Remates_rechazados_Local,Remates_rechazados_Visitante,Tiros_dentro_del_área_Local,Tiros_dentro_del_área_Visitante,Tiros_desde_fuera_del_área_Local,Tiros_desde_fuera_del_área_Visitante,Faltas_Local,Faltas_Visitante,Córneres_Local,Córneres_Visitante,Fueras_de_juego_Local,Fueras_de_juego_Visitante,Posesión_de_balón_(por)_Local,Posesión_de_balón_(por)_Visitante,Tarjetas_amarillas_Local,Tarjetas_amarillas_Visitante,Tarjetas_rojas_Local,Tarjetas_rojas_Visitante,Paradas_Local,Paradas_Visitante,Pases_totales_Local,Pases_totales_Visitante,Pases_acierte_Local,Pases_acierte_Visitante,Pases_acierte_(por)_Local,Pases_acierte_(por)_Visitante,
473441,Huesca,Eibar,PrimeraDivision(España),2020/2021,7 Noviembre 2020 - 13:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473438,FC Barcelona,Real Betis,PrimeraDivision(España),2020/2021,7 Noviembre 2020 - 15:15,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473444,Sevilla,Osasuna,PrimeraDivision(España),2020/2021,7 Noviembre 2020 - 17:30,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473437,Atlético Madrid,Cádiz,PrimeraDivision(España),2020/2021,7 Noviembre 2020 - 20:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473440,Getafe,Villarreal,PrimeraDivision(España),2020/2021,8 Noviembre 2020 - 13:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473443,Real Sociedad,Granada,PrimeraDivision(España),2020/2021,8 Noviembre 2020 - 15:15,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473442,Levante,Deportivo Alavés,PrimeraDivision(España),2020/2021,8 Noviembre 2020 - 17:30,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473446,Real Valladolid,Athletic Bilbao,PrimeraDivision(España),2020/2021,8 Noviembre 2020 - 17:30,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473445,Valencia,Real Madrid,PrimeraDivision(España),2020/2021,8 Noviembre 2020 - 20:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473448,Athletic Bilbao,Real Betis,PrimeraDivision(España),2020/2021,22 Noviembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473449,Atlético Madrid,FC Barcelona,PrimeraDivision(España),2020/2021,22 Noviembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473450,Cádiz,Real Sociedad,PrimeraDivision(España),2020/2021,22 Noviembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473447,Deportivo Alavés,Valencia,PrimeraDivision(España),2020/2021,22 Noviembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473451,Eibar,Getafe,PrimeraDivision(España),2020/2021,22 Noviembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473452,Granada,Real Valladolid,PrimeraDivision(España),2020/2021,22 Noviembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473453,Levante,Elche,PrimeraDivision(España),2020/2021,22 Noviembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473454,Osasuna,Huesca,PrimeraDivision(España),2020/2021,22 Noviembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473455,Sevilla,Celta de Vigo,PrimeraDivision(España),2020/2021,22 Noviembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473456,Villarreal,Real Madrid,PrimeraDivision(España),2020/2021,22 Noviembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473459,Celta de Vigo,Granada,PrimeraDivision(España),2020/2021,29 Noviembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473460,Elche,Cádiz,PrimeraDivision(España),2020/2021,29 Noviembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473457,FC Barcelona,Osasuna,PrimeraDivision(España),2020/2021,29 Noviembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473461,Getafe,Athletic Bilbao,PrimeraDivision(España),2020/2021,29 Noviembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473462,Huesca,Sevilla,PrimeraDivision(España),2020/2021,29 Noviembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473458,Real Betis,Eibar,PrimeraDivision(España),2020/2021,29 Noviembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473463,Real Madrid,Deportivo Alavés,PrimeraDivision(España),2020/2021,29 Noviembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473464,Real Sociedad,Villarreal,PrimeraDivision(España),2020/2021,29 Noviembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473466,Real Valladolid,Levante,PrimeraDivision(España),2020/2021,29 Noviembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473465,Valencia,Atlético Madrid,PrimeraDivision(España),2020/2021,29 Noviembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473468,Athletic Bilbao,Celta de Vigo,PrimeraDivision(España),2020/2021,6 Diciembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473469,Atlético Madrid,Real Valladolid,PrimeraDivision(España),2020/2021,6 Diciembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473470,Cádiz,FC Barcelona,PrimeraDivision(España),2020/2021,6 Diciembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473467,Deportivo Alavés,Real Sociedad,PrimeraDivision(España),2020/2021,6 Diciembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473471,Eibar,Valencia,PrimeraDivision(España),2020/2021,6 Diciembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473472,Granada,Huesca,PrimeraDivision(España),2020/2021,6 Diciembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473473,Levante,Getafe,PrimeraDivision(España),2020/2021,6 Diciembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473474,Osasuna,Real Betis,PrimeraDivision(España),2020/2021,6 Diciembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473475,Sevilla,Real Madrid,PrimeraDivision(España),2020/2021,6 Diciembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473476,Villarreal,Elche,PrimeraDivision(España),2020/2021,6 Diciembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473479,Celta de Vigo,Cádiz,PrimeraDivision(España),2020/2021,13 Diciembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473480,Elche,Granada,PrimeraDivision(España),2020/2021,13 Diciembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473477,FC Barcelona,Levante,PrimeraDivision(España),2020/2021,13 Diciembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473481,Getafe,Sevilla,PrimeraDivision(España),2020/2021,13 Diciembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473482,Huesca,Deportivo Alavés,PrimeraDivision(España),2020/2021,13 Diciembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473478,Real Betis,Villarreal,PrimeraDivision(España),2020/2021,13 Diciembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473483,Real Madrid,Atlético Madrid,PrimeraDivision(España),2020/2021,13 Diciembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473484,Real Sociedad,Eibar,PrimeraDivision(España),2020/2021,13 Diciembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473486,Real Valladolid,Osasuna,PrimeraDivision(España),2020/2021,13 Diciembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473485,Valencia,Athletic Bilbao,PrimeraDivision(España),2020/2021,13 Diciembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473487,FC Barcelona,Real Sociedad,PrimeraDivision(España),2020/2021,16 Diciembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473488,Real Madrid,Athletic Bilbao,PrimeraDivision(España),2020/2021,16 Diciembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473489,Athletic Bilbao,Huesca,PrimeraDivision(España),2020/2021,20 Diciembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473490,Atlético Madrid,Elche,PrimeraDivision(España),2020/2021,20 Diciembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473492,Cádiz,Getafe,PrimeraDivision(España),2020/2021,20 Diciembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473493,Celta de Vigo,Deportivo Alavés,PrimeraDivision(España),2020/2021,20 Diciembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473494,Eibar,Real Madrid,PrimeraDivision(España),2020/2021,20 Diciembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473491,FC Barcelona,Valencia,PrimeraDivision(España),2020/2021,20 Diciembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473495,Granada,Real Betis,PrimeraDivision(España),2020/2021,20 Diciembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473496,Levante,Real Sociedad,PrimeraDivision(España),2020/2021,20 Diciembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473497,Osasuna,Villarreal,PrimeraDivision(España),2020/2021,20 Diciembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473498,Sevilla,Real Valladolid,PrimeraDivision(España),2020/2021,20 Diciembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473499,Deportivo Alavés,Eibar,PrimeraDivision(España),2020/2021,23 Diciembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473501,Elche,Osasuna,PrimeraDivision(España),2020/2021,23 Diciembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473502,Getafe,Celta de Vigo,PrimeraDivision(España),2020/2021,23 Diciembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473503,Huesca,Levante,PrimeraDivision(España),2020/2021,23 Diciembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473500,Real Betis,Cádiz,PrimeraDivision(España),2020/2021,23 Diciembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473504,Real Madrid,Granada,PrimeraDivision(España),2020/2021,23 Diciembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473505,Real Sociedad,Atlético Madrid,PrimeraDivision(España),2020/2021,23 Diciembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473507,Real Valladolid,FC Barcelona,PrimeraDivision(España),2020/2021,23 Diciembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473506,Valencia,Sevilla,PrimeraDivision(España),2020/2021,23 Diciembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
473508,Villarreal,Athletic Bilbao,PrimeraDivision(España),2020/2021,23 Diciembre 2020 - 16:00,Sin disputar,Sin disputar,Sin disputar,Sin disputar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
